Recipient,Supplier,Year of order, ,Number ordered,0.1,Weapon designation,Weapon description,Number delivered,0.2,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
OMA,Spain,2012,,4,,C-295MPA,maritime patrol aircraft,4,,2015; 2016,New,,22,88,88
OMA,Spain,2014,,2,?,Lanza-LRR,air search radar,2,?,2016; 2017,New,,13,26,26
OMA,Spain,2014,,2,?,Lanza-LTR,air search radar,2,?,2016; 2017,New,Lanza-LTR-20 version,13,26,26
OMA,Switzerland,2015,?,6,?,Cobra 120mm,mortar,6,,2019,New,,0.3,1.8,1.8
OMA,Turkiye,2015,?,27,?,Pars,APC,27,?,2017; 2018; 2019,New,Part of $500 m deal; Pars-3 version; incl several versions,0.37,9.99,9.99
OMA,Turkiye,2015,,145,?,Pars IFV-25,IFV,145,?,2018; 2019; 2020,New,Part of $500 m deal; Pars-3 version,1.32,191.4,191.4
OMA,UAE,2005,,1,,Mahmal,landing ship,1,,2006,New,'Project Mahmal'; designation uncertain (reported as '64m landing craft'); Omani designation Al Munassir,15,15,15
OMA,United Kingdom,2019,?,48,?,ASRAAM,BVRAAM,48,?,2022; 2023,New,For Typhoon combat aircraft,0.18,8.64,8.64
OMA,United Kingdom,2012,,4,?,EJ-200,turbofan,4,?,2017; 2018,New,Spares for Typhoon combat aircraft,2.5,10,10
OMA,United Kingdom,2012,,8,,Hawk-100,trainer/combat aircraft,8,,2017,New,Part of GBP2.5 b ($4 b) deal; Hawk-166 (Hawk AJT) version,10,80,80
OMA,United Kingdom,2007,,3,,Al Shamikh,frigate,3,,2013; 2014,New,$700 m 'Khareef' programme,144.5,433.5,433.5
OMA,United Kingdom,2002,,16,,Super Lynx,helicopter,16,?,2004; 2005,New,Super Lynx Mk-120 version,4.75,76,76
OMA,United Kingdom,2012,,12,,Typhoon Block-20,FGA aircraft,12,,2017; 2018,New,Part of GBP2.5 b ($4 b) deal; Typhoon Block-30N (Tranche-3A) version,57.5,690,690
OMA,United States,2002,,14,,AAQ-13 LANTIRN,combat aircraft radar,14,?,2005; 2006; 2007; 2008,New,Part of $1.1 b deal; for F-16 combat aircraft,1,14,14
OMA,United States,2002,,14,,AAQ-14 LANTIRN,aircraft EO system,14,?,2005; 2006; 2007; 2008,New,Part of $1.1 b deal; for F-16 combat aircraft,1,14,14
OMA,United States,2002,?,80,,AGM-65 Maverick,ASM,80,?,2006,New,Part of $1.1 b deal; AGM-65D and AGM-65E version; for F-16C combat aircraft,0.15,12,12
OMA,United States,2002,,50,,AIM-120C AMRAAM,BVRAAM,50,?,2006,New,Part of $1.1 b deal; for F-16C combat aircraft,0.6,30,30
OMA,United States,2013,?,290,?,AIM-120C AMRAAM,BVRAAM,290,?,2016; 2017,New,AIM-120C-7 version for NASAMS SAM system from Norway,0.6,174,174
OMA,United States,2013,,27,?,AIM-120C AMRAAM,BVRAAM,27,?,2014,New,AIM-120C-7 version,0.6,16.2,16.2
OMA,United States,2002,,100,?,AIM-9M Sidewinder,SRAAM,100,?,2006,New,Part of $1.1 b deal; AIM-9M-8/9 version; for F-16C combat aircraft,0.12,12,12
OMA,United States,2013,,50,,AIM-9X Sidewinder,BVRAAM,50,?,2014,New,$29m deal; AIM-9X Block-2 version,0.18,9,9
OMA,United States,2012,,3,,APG-68,combat aircraft radar,3,?,2014,New,AN/APG-68(V)9 version; spares for F-16 combat aircraft,2,6,6
OMA,United States,2013,?,18,?,Avenger,mobile SAM system,18,?,2016,New,Part of $2.1 b deal,0.63,11.34,11.34
OMA,United States,2015,,5,,Bell-429 GlobalRanger,light helicopter,5,?,2015; 2016,New,,2.7,13.5,13.5
OMA,United States,2009,,1,,C-130J Hercules,transport aircraft,1,,2012,New,C-130J-30 version,40,40,40
OMA,United States,2010,,2,,C-130J Hercules,transport aircraft,2,,2013; 2014,New,,40,80,80
OMA,United States,2004,,50,?,CBU-97 SFW,guided bomb,50,?,2006; 2007,New,Incl CBU-105 version,0.15,7.5,7.5
OMA,United States,2012,,4,,DB-110,aircraft recce system,4,?,2014,New,$34 m deal; for F-16 combat aircraft,4,16,16
OMA,United States,2002,,12,,F-16C Block-50/52,FGA aircraft,12,?,2005; 2006; 2008,New,$224 m deal (part of $1.1 b deal); F-16C Block-50 version,31,372,372
OMA,United States,2011,,12,,F-16C Block-50/52,FGA aircraft,12,,2014,New,$600m deal; F-16C Block-50 version; incl 2 F-16D version,31,372,372
OMA,United States,2003,,20,,Harpoon Block-1,anti-ship missile,20,?,2006,New,$22 m deal (part of $1.1 b deal); AGM-84D version; for F-16C combat aircraft,0.9,18,18
OMA,United States,2005,?,100,?,FGM-148 Javelin,anti-tank missile,100,?,2009,New,,0.03,3,3
OMA,United States,2013,,100,?,FGM-148 Javelin,anti-tank missile,100,?,2014,New,Javelin Block-1 version,0.03,3,3
OMA,United States,2008,?,100,?,FGM-148 Javelin,anti-tank missile,100,?,2010,New,$11 m deal,0.03,3,3
OMA,United States,2003,,84,,JDAM,guided bomb,84,?,2006,New,,0.02,1.68,1.68
OMA,United States,2016,,108,,JDAM,guided bomb,108,?,2017,New,,0.02,2.16,2.16
OMA,United States,2013,?,1,?,MPQ-64 Sentinel,air search radar,1,?,2016,New,Part of $2.1 b deal; for NASAMS SAM system from Norway,5,5,5
OMA,United States,2004,,100,?,Paveway,guided bomb,100,?,2005,New,,0.02,2,2
OMA,United States,2019,,3,?,RQ-21 Blackjack,UAV,3,?,2022,New,,0.07,0.21,0.21
OMA,United States,2003,,7,,AAQ-33 Sniper ATP,aircraft EO system,7,?,2006,New,For F-16 combat aircraft; Pantera version,1,7,7
OMA,United States,2012,,12,?,AAQ-33 Sniper ATP,aircraft EO system,12,?,2014,New,$23 m deal; for F-16 combat aircraft,1,12,12
OMA,United States,2013,,266,?,Stinger,portable SAM,266,?,2016,New,For Avenger SAM systems,0.08,21.28,21.28
OMA,United States,2001,,562,?,BGM-71 TOW,anti-tank missile,562,?,2002; 2003,New,BGM-71E TOW-2A version,0.01,5.62,5.62
OMA,United States,2014,,100,?,BGM-71F TOW-2B,anti-tank missile,100,?,2016,New,TOW-2-RF version,0.02,2,2
OMA,United States,2018,,400,?,BGM-71F TOW-2B,anti-tank missile,400,?,2020; 2021,New,,0.02,8,8
PAK,Belgium,2021,,7,,C-130H Hercules,transport aircraft,7,?,2022; 2023,Second hand,Second-hand,11.2,78.4,78.4
PAK,Brazil,2008,,100,,Mar-01,anti-radar missile,100,?,2013; 2014; 2015; 2016; 2017,New,BRL111 m ($100-126 m) deal; for modernized Mirage-3/Mirage-5 and possibly JF-17 combat aircraft,0.2,20,20
PAK,Canada,2014,?,1,,Challenger-604,light transport aircraft,1,,2015,New,Challenger-605 version,20,20,20
PAK,China,2008,?,60,?,A-100 300mm,self-propelled MRL,60,?,2011; 2012; 2013; 2015,New,Produced under licence in Pakistan,1.2,72,72
PAK,China,2003,?,6,?,A-5C/Fantan,FGA aircraft,6,,2003,New,,6.75,40.5,40.5
PAK,China,2005,,6,?,AS565S Panther,ASW helicopter,6,?,2009; 2010,New,Z-9EC version,9.5,57,57
PAK,China,2010,,2,,Azmat,corvette,2,,2012; 2014,New,Incl 1 produced under licence in Pakistan,65,130,130
PAK,China,2013,?,2,,Azmat,corvette,2,,2017; 2020,New,Produced under licence in Pakistan,65,130,130
PAK,China,2009,,120,?,C-602,anti-ship missile,120,?,2014; 2015; 2016; 2017; 2018; 2019,New,For coast defence; possibly produced under licence in Pakistan; Pakistan designation Zarb,1,120,120
PAK,China,2009,,2,?,C-602,coastal defence system,2,?,2014; 2016,New,,15,30,30
PAK,China,2003,?,20,?,C-802,anti-ship missile,20,?,2006,New,For Jurrat FAC,0.9,18,18
PAK,China,2005,?,70,?,C-802,anti-ship missile,70,?,2009; 2010; 2011; 2013,New,For Jiangwei (F-22P) frigates,0.9,63,63
PAK,China,2010,?,30,?,C-802,anti-ship missile,30,?,2012; 2013; 2014,New,For Azmat FAC,0.9,27,27
PAK,China,2013,?,30,?,C-802,anti-ship missile,30,?,2017; 2018; 2019; 2020,New,For Azmat FAC,0.9,27,27
PAK,China,2015,?,80,?,C-802,anti-ship missile,0,,,New,For 8 Type-041 (S-20) submarines,0.9,72,0
PAK,China,2008,?,100,?,C-802A,anti-ship/land-attack missile,96,?,2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023,New,C-802AK version; for JF-17 combat aircraft,1,100,96
PAK,China,2011,?,50,?,CH-3,armed UAV,50,?,2013; 2014; 2015; 2016; 2017; 2018; 2019,New,Incl production under licence in Pakistan as Burraq and Shahpar,2.4,120,120
PAK,China,2019,,10,?,CH-4A,UAV,10,?,2021; 2022,New,,3,30,30
PAK,China,2010,?,100,?,CM-400AKG,anti-ship missile,100,?,2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019,New,For JF-17 combat aircraft,1.25,125,125
PAK,China,2021,,30,?,CM-401,anti-ship missile,30,?,2021; 2022; 2023,New,For Type-54A/P frigates,1.6,48,48
PAK,China,2005,?,100,?,R-440 Crotale,SAM,100,?,2009; 2010; 2011; 2012; 2013,New,For Jiangwei (F-22P) frigates; HQ-7 (FM-80) version,0.11,11,11
PAK,China,2003,?,143,?,D-30 122mm,towed gun,143,,2003; 2004,New,,0.35,50.05,50.05
PAK,China,2020,,1,?,E-190,transport aircraft,1,,2021,Second hand,Second-hand; Lineage-1000 version; for training and later modification to Sea Sultan ASW aircraft in South Africa,12,12,12
PAK,China,2005,,4,,F-22,frigate,4,,2009; 2010; 2013,New,$500-750 m deal; F-22P version; incl 1 produced under licence in Pakistan; Pakistani designation Zulfiquar,234.5,938,938
PAK,China,2001,?,46,,F-7MG,fighter aircraft,46,?,2001; 2002; 2003,New,F-7PG version (incl 6 or 9 FT-7PG  trainer version),11,506,506
PAK,China,2002,?,11,,F-7MG,fighter aircraft,11,,2003,New,F-7PG version,11,121,121
PAK,China,2013,?,400,?,FM-90,SAM,400,?,2014; 2015; 2016,New,For FM-90 SAM systems,0.15,60,60
PAK,China,2013,?,10,?,FM-90,SAM system,10,?,2014; 2015; 2016,New,,16,160,160
PAK,China,2009,?,170,?,FN-6,portable SAM,170,?,2010,New,,0.08,13.6,13.6
PAK,China,2015,?,636,?,FN-6,portable SAM,636,,2016,New,,0.08,50.88,50.88
PAK,China,2017,?,295,?,FN-6,portable SAM,295,?,2018,New,FN-16 version,0.08,23.6,23.6
PAK,China,2020,?,896,?,FN-6,portable SAM,896,?,2021,New,Designation uncertain (reported as 'man-portable air-defence systems'); probably FN-16 version,0.08,71.68,71.68
PAK,China,2011,?,20,,GDF 35mm,anti-aircraft gun,20,?,2012,New,Type-90 version,0.75,15,15
PAK,China,2019,?,70,?,HQ-9,SAM,70,?,2021,New,For HQ-9/P SAM system,1,70,70
PAK,China,2019,?,1,?,HQ-9,SAM system,1,?,2021,New,HQ-9/P version,47,47,47
PAK,China,2014,?,8,,IBIS-150,air search radar,8,?,2016; 2017,New,$40 m deal,9,72,72
PAK,China,2021,,36,?,J-10C,FGA aircraft,25,?,2022; 2023,New,$1.4 b deal; FC-20E (J-10CE) version,37.5,1350,937.5
PAK,China,2010,,4,,J-7,fighter aircraft,4,,2010,Second hand,Second-hand; aid; FT-7A trainer version,3.6,14.4,14.4
PAK,China,2011,?,50,?,JF-17 Thunder/FC-1,FGA aircraft,50,?,2015; 2016; 2017; 2018,New,JF-17 Block-2 version; produced under licence in Pakistan,17.5,875,875
PAK,China,2017,?,12,?,JF-17 Thunder/FC-1,FGA aircraft,12,?,2018; 2019,New,JF-17 Block-2 version; produced under licence in Pakistan,17.5,210,210
PAK,China,2018,,26,,JF-17 Thunder/FC-1,FGA aircraft,26,?,2019; 2020,New,JF-17B trainer/combat version; incl 22 produced under licence in Pakistan,17.5,455,455
PAK,China,2012,?,50,?,JF-17 Thunder Block-3,FGA aircraft,12,?,2023,New,JF-17 Block-3 version; produced under licence in Pakistan; delivery planned 2023-2025,26.3,1315,315.6
PAK,China,2018,?,1,?,JY-27,air search radar,1,?,2019,New,,7.5,7.5,7.5
PAK,China,2001,?,6,,K-8,trainer/combat aircraft,6,,2003,New,Incl production of components and assembly in Pakistan,3.5,21,21
PAK,China,2005,,27,,K-8,trainer/combat aircraft,27,,2007; 2009; 2010,New,K-8P version; produced under licence in Pakistan,3.5,94.5,94.5
PAK,China,2015,,2,,Kashmir,OPV,2,,2018; 2021,New,For coast guard; incl 1 produced under licence in Pakistan,32.5,65,65
PAK,China,2011,?,100,?,LD-10,anti-radar missile,100,?,2014; 2015; 2016; 2017,New,For JF-17 combat aircraft,0.15,15,15
PAK,China,2008,?,1000,?,LS-3,guided glide bomb,890,?,2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022,New,For JF-17 combat aircraft,0.03,30,26.7
PAK,China,2008,?,1000,?,LS-6-500,guided glide bomb,900,?,2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2021; 2022; 2023,New,For JF-17 combat aircraft,0.03,30,27
PAK,China,2008,?,1000,?,LT-2,guided bomb,865,?,2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022,New,For JF-17 combat aircraft,0.02,20,17.3
PAK,China,2014,,300,?,LY-80,SAM,300,?,2016; 2017; 2018,New,For LY-80 SAM systems,0.25,75,75
PAK,China,2017,?,200,?,LY-80,SAM,200,?,2021; 2022; 2023,New,For Type-054A/P frigates,0.25,50,50
PAK,China,2014,?,3,?,LY-80 SAMS,SAM system,3,?,2016; 2017; 2018,New,$599 m deal,50,150,150
PAK,China,2015,,4,,MPVs-6HT,OPV,4,?,2016; 2017; 2018,New,For coast guard; incl 2 produced under licence in Pakistan; Pakistani designation Hingol,25,100,100
PAK,China,2006,?,750,?,PL-12,BVRAAM,675,?,2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023,New,For JF-17 combat aircraft,0.4,300,270
PAK,China,2006,?,1100,?,PL-5E,SRAAM,970,?,2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023,New,For JF-17 combat aircraft; PL-5E-II version,0.11,121,106.7
PAK,China,2015,?,100,?,SET-65 Yenot-2,ASW torpedo,0,,,New,Yu-3 version; for Type-041 submarines,1,100,0
PAK,China,2018,?,236,?,SH-15 155mm,self-propelled gun,110,?,2021; 2023,New,$512 m deal,1.1,259.6,121
PAK,China,2011,?,10,,Skyguard,fire control radar,10,,2012,New,For use with GDF (Type-90) 35mm anti-aircraft guns,5,50,50
PAK,China,2008,?,2,?,SLC-2,artillery locating radar,2,?,2010,New,For use with A-100 MRL,8,16,16
PAK,China,2015,?,8,,Type-041,submarine,0,,,New,Incl 4 produced under licence in Pakistan; Pakistani designation Hangor; delivery planned 2024-2028,300,2400,0
PAK,China,2017,,4,,Type-054A,frigate,4,,2021; 2022; 2023,New,Type-54A/P version; Pakistani designation Tughril,325,1300,1300
PAK,China,2003,?,2,,Type-347G,fire control radar,2,,2006,New,For 2 Jurrat FAC from Thailand,2.5,5,5
PAK,China,2019,,679,?,VT-4,tank,119,?,2020; 2021; 2022; 2023,New,Incl assembly from kits and production under licence in Pakistan,4.5,3055.5,535.5
PAK,China,2015,?,5,?,Wing Loong-1,armed UAV,5,?,2015,New,,3,15,15
PAK,China,2018,?,48,?,Wing Loong-2,armed UAV,13,?,2021; 2022; 2023,New,,4,192,52
PAK,China,2008,?,100,?,WMD-7,aircraft EO system,88,?,2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023,New,For JF-17 combat aircraft,1,100,88
PAK,China,2014,?,3,?,WZ-10,combat helicopter,3,?,2015,New,,12,36,36
PAK,China,2018,?,5,,YLC-18,air search radar,4,?,2021; 2022,New,$25 m deal; YLC-18A version,7.5,37.5,30
PAK,China,2003,?,1,,YLC-2,air search radar,1,,2003,New,,12,12,12
PAK,China,2003,?,10,,YLC-6,air search radar,10,?,2005; 2006,New,,4.5,45,45
PAK,China,2015,?,100,?,Yu-4,anti-ship torpedo,0,,,New,For 8 Type-041 submarines,0.75,75,0
PAK,China,2008,,4,,ZDK-03,AEW&C aircraft,4,?,2011; 2012; 2013; 2014,New,$278 m deal; designated KE-03 in Pakistan,125,500,500
PAK,Egypt,2019,,18,?,Mirage-5,FGA aircraft,18,?,2021; 2022,Second hand,Second-hand (modernized in Pakistan after delivery); more delivered for spare parts only,4.5,81,81
PAK,France,2004,,10,,AS-350/AS-550 Fennec,light helicopter,10,,2006,New,AS-350B3 version,0.9,9,9
PAK,France,2007,?,10,,AS-350/AS-550 Fennec,light helicopter,10,?,2013; 2014,New,Armed AS-550C3 version,0.9,9,9
PAK,France,2009,,7,,AS-350/AS-550 Fennec,light helicopter,7,?,2011,New,S-350B3 version,0.9,6.3,6.3
PAK,France,2007,,10,,RAC-3D,air search radar,10,?,2010; 2011; 2012; 2013,New,For SPADA SAM systems from Italy,4.76,47.6,47.6
PAK,France,2005,,8,,SA-316B Alouette-3,light helicopter,8,?,2008,Second hand,Second-hand; SA-319B version,0.36,2.88,2.88
PAK,France,2013,?,2,,SA-316B Alouette-3,light helicopter,2,,2014,Second hand,Second-hand,0.36,0.72,0.72
PAK,France,2005,,16,,ship engine,ship engine,16,,2009; 2010; 2013,New,SEMT-Pielstick 16PA6-STC (7050hp) diesel engine; for 4 F-22 (Zulfiquar) frigates from China; possibly from Chinese production line,2.5,40,40
PAK,France,2007,,2,,air-independent ship engine,AIP engine,2,?,2012; 2013,New,MESMA air-independent engine; for modernization of 2 Agosta-90B (Khalid) submarines,2,4,4
PAK,Germany,2005,?,4,,ASO-90,ASW sonar,4,,2009; 2010; 2013,New,For 4 F-22 (Zulfiquar) frigates from China; ASO-94 version,7.5,30,30
PAK,Germany,2015,,2,,ATR-72MP,ASW aircraft,2,,2018; 2019,New,RAS-72 Sea Eagle version; Pakistani ATR-72 transport aircraft (acquired from Spain in 2013) rebuilt in Germany to ASW aircraft,28,56,56
PAK,Germany,2020,,1,,ATR-72MP,ASW aircraft,1,,2022,New,RAS-72 Sea Eagle version; Pakistani ATR-72 transport aircraft rebuilt in Germany to ASW aircraft,28,28,28
PAK,Germany,2009,?,10,?,Dingo-2,APC,10,,2010,New,,0.35,3.5,3.5
PAK,Germany,2023,,2,,Hameln/Type-343,MCM ship,0,,,Second hand,Second-hand,19,38,0
PAK,Germany,2006,,30,?,Luna,UAV,30,?,2007; 2008,New,For 3 Luna UAV systems; delivery temporarily delayed after Pakistani state of emergency in 2007,0.1,3,3
PAK,Germany,2012,?,8,,Luna,UAV,8,?,2019,New,Luna NG version,0.1,0.8,0.8
PAK,Germany,2005,,59,,DM2A4 Seehecht,anti-ship/ASW torpedo,59,?,2007; 2008,New,$80 m deal; for Agosta-90B (Khalid) submarines,1.8,106.2,106.2
PAK,Germany,2006,,4,,ship engine,ship engine,4,,2007; 2008,New,MTU 12V-4000 M-90 (5000hp) diesel engine for MRTP-33 FAC from Turkey,1.2,4.8,4.8
PAK,Germany,2003,?,4,,ship engine,ship engine,4,,2006,New,MTU 16V-4000 (5000hp) diesel engine for 2 Jurrat FAC from Thailand,1.5,6,6
PAK,Germany,2018,?,8,,ship engine,ship engine,2,,2023,New,Probably MTU 16V-595 (5800hp) diesel engine for 4 MilGem frigates from Turkey,1.5,12,3
PAK,Indonesia,2002,,3,,CN-235,transport aircraft,3,?,2004,New,Part of $49-54 m deal (incl $24 m for 1 more for VIP transport); CN-235-220 version,9,27,27
PAK,Italy,2021,,4,,Albatros-NG,naval SAM system,1,,2023,New,For 4 MilGem (Babur) frigates from Turkey; for use with CAMM-ER SAM,5,20,5
PAK,Italy,2007,,750,?,Aspide,BVRAAM/SAM,750,?,2010; 2011; 2012; 2013; 2014,New,Part of EUR415 m deal for Spada-2000 SAM systems; Aspide-2000 SAM version,0.18,135,135
PAK,Italy,2016,,5,?,AW139,helicopter,5,,2017,New,,6,30,30
PAK,Italy,2016,?,5,?,AW139,helicopter,5,?,2016; 2017; 2019,New,,6,30,30
PAK,Italy,2017,,15,?,AW139,helicopter,15,?,2017; 2018,New,,6,90,90
PAK,Italy,2021,?,75,?,CAMM-ER,SAM,15,?,2023,New,For MilGem (Babur) frigates; for use with Albatross-NG SAM system,0.5,37.5,7.5
PAK,Italy,2006,,25,?,Falco,UAV,25,?,2008; 2009,New,Incl assembly in Pakistan,0.2,5,5
PAK,Italy,2009,,25,?,Falco,UAV,25,?,2010; 2011,New,Incl production of components and assembly in Pakistan,0.2,5,5
PAK,Italy,2002,?,57,?,Grifo,combat aircraft radar,57,?,2004; 2005,New,Grifo-7PG version; for 57 F-7MG (F-7PG) combat aircraft from China; incl production under licence in Pakistan,1,57,57
PAK,Italy,2009,?,45,?,LMV,APV,45,,2010,New,,0.15,6.75,6.75
PAK,Italy,2015,,162,?,M-109A1 155mm,self-propelled gun,162,?,2017; 2018; 2019,Second hand,Second-hand; M-109L version,0.44,71.28,71.28
PAK,Italy,2013,,622,?,M-113,APC,622,?,2013; 2015,Second hand,Second-hand; incl VCC-1 and VCC-2 versions; aid,0.1,62.2,62.2
PAK,Italy,2015,,79,?,Puma,APV,79,,2018,Second hand,Second-hand; Puma 6x6 version,0.06,4.74,4.74
PAK,Italy,2007,,10,?,Spada-2000,SAM system,10,?,2010; 2011; 2012; 2013,New,EUR415 m deal; Spada-2000 Plus version,16,160,160
PAK,Italy,2018,?,4,,Super Rapid 76mm,naval gun,1,,2023,New,For 4 MilGem frigates from Turkey,2.75,11,2.75
PAK,Jordan,2013,?,8,,AH-1F Cobra,combat helicopter,8,,2013,Second hand,Second-hand,3,24,24
PAK,Jordan,2013,?,13,,F-16(ADF),FGA aircraft,13,,2014,Second hand,Second-hand; incl 3 F-16B version; $75 m deal,8.8,114.4,114.4
PAK,Jordan,2015,,73,,M-113,APC,73,,2015,Second hand,Probably second-hand; designation uncertain (reported as 'APC'),0.1,7.3,7.3
PAK,Lithuania,2022,,1,,A319,transport aircraft,1,,2022,Second hand,Second-hand; A319-112 version,13.2,13.2,13.2
PAK,Libya,2004,,150,,Atar-9,turbojet,150,?,2004; 2005,New,Second-hand but probably never used,1.5,225,225
PAK,Libya,2004,,10,?,Mirage-5,FGA aircraft,10,?,2007; 2008; 2009; 2010,Second hand,Second-hand; Mirage-5DD and Mirage-5RD version; some 40-66 more delivered for spare parts,4.5,45,45
PAK,Malta,2015,,1,,ATR-72,transport aircraft,1,,2015,Second hand,Second-hand; ATR-72-500 version,5.2,5.2,5.2
PAK,Netherlands,2017,,2,,OPV-1900,OPV,2,,2020,New,From Romanian production line; Pakistani designation Yarmook,40.2,80.4,80.4
PAK,Netherlands,2022,,2,,OPV-2600,frigate,0,,,New,From Romanian production line; Pakistani designation Yarmook Batch-2; delivery planned 2024,0,0,0
PAK,Netherlands,2020,?,4,,SMART,air search radar,1,,2023,New,SMART-S Mk-2 version; for 4 MilGem frigates produced in Turkey,12.5,50,12.5
PAK,Netherlands,2020,,8,,STING,fire control radar,2,,2023,New,For 4 ADA or MilGem frigates produced in Turkey,4.75,38,9.5
PAK,Netherlands,2021,,2,,Tripartite,MCM ship,2,,2022,Second hand,Second-hand,22,44,44
PAK,Qatar,2021,?,4,?,Sea King/Commando,transport helicopter,4,?,2021,Second hand,Second-hand; aid; several more delivered for spare parts,2.7,10.8,10.8
PAK,Russia,2017,,500,,Kornet,anti-tank missile,500,?,2019,New,$62 m deal; Kornet-E version,0.04,20,20
PAK,Russia,2003,?,12,,Mi-17,transport helicopter,12,,2004,New,Part of $51 m deal; Mi-17 version; 1 more delivered for VIP transport; ordered via UK company,7.25,87,87
PAK,Russia,2001,,12,,Mi-17,transport helicopter,12,?,2002,New,Part of $50 m deal; delivery delayed after Indian complaints from 2001 until 2002-2003,7.25,87,87
PAK,Russia,2001,,4,,Mi-17,transport helicopter,4,,2002,Second hand but modernized,Second-hand but modernized before delivery; part of $50 m deal,4.79,19.14,19.14
PAK,Russia,2015,,2,,Mi-17,transport helicopter,2,,2016,Second hand,Probably second-hand; $14 m deal; Mi-171E version,2.9,5.8,5.8
PAK,Russia,2015,,4,,Mi-35M,combat helicopter,4,,2018,New,Possibly second-hand Mi-24 rebuilt to Mi-35M before delivery,11.5,46,46
PAK,Russia,2004,?,250,?,RD-33,turbofan,194,?,2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2023,New,RD-93 version; for JF-17 combat aircraft from China; incl spare engines,2.2,550,426.8
PAK,Spain,2012,,2,,ATR-72,transport aircraft,2,,2013,Second hand,Second-hand,5.2,10.4,10.4
PAK,Sweden,2006,,1,,Saab-2000,transport aircraft,1,,2008,Second hand but modernized,Second-hand but modernized before delivery,6.6,6.6,6.6
PAK,Sweden,2016,,4,,Saab-2000,transport aircraft,4,,2016; 2018,Second hand,Second-hand,4,16,16
PAK,Sweden,2006,,4,,Saab-2000 AEW,AEW&C aircraft,4,?,2009; 2010,New,Original SEK8.3 b deal for 6-8 reduced to SEK7 b deal for 4,80,320,320
PAK,Sweden,2017,?,3,?,Saab-2000 AEW,AEW&C aircraft,3,?,2019; 2020; 2021,New,Second-hand Saab-2000 transport aircraft rebuilt to AEW aircraft,80,240,240
PAK,Switzerland,2006,,48,?,GDF 35mm,anti-aircraft gun,48,?,2007; 2008; 2009,New,Part of CHF156 m ($120 m) deal,0.75,36,36
PAK,Switzerland,2014,,12,?,GDF 35mm,anti-aircraft gun,12,?,2016; 2017,New,CHF21 m ($23 m) deal,0.75,9,9
